Order_ID,Date,Product_Line,Channel,Region,Units_Sold,Unit_Price,Total_Revenue,Profit
2317,2025-02-24,Furniture,Online,East,153,42231,6461343,998908.55
2318,2024-02-08,Groceries,Online,West,150,21348,3202200,538166.98
2319,2024-08-11,Beauty,Online,Central,5,25377,126885,14545.8
2320,2024-10-16,Toys,Mobile App,Central,436,45758,19950488,1968413.72
2321,2024-06-27,Fashion,Retail,West,294,13807,4059258,472039.43
2322,2025-02-22,Groceries,Online,South,14,19653,275142,41744.67
2323,2024-09-28,Electronics,Retail,South,385,42240,16262400,3354060.01
2324,2024-02-13,Toys,Online,Central,286,38889,11122254,798990.88
2325,2024-06-19,Sports,Mobile App,West,16,21205,339280,65395.11
2326,2024-03-30,Furniture,Mobile App,Central,329,29309,9642661,1645410.96
2327,2025-06-06,Toys,Retail,Central,303,20077,6083331,983400.87
2328,2025-02-15,Sports,Online,North,311,15133,4706363,373393.74
2329,2024-06-19,Sports,Online,Central,498,36144,17999712,1983816.2
2330,2024-10-25,Beauty,Mobile App,Central,436,6331,2760316,442156.49
2331,2024-11-13,Toys,Retail,East,354,22483,7958982,1891645.62
2332,2024-03-20,Electronics,Mobile App,North,330,43859,14473470,918444.4
2333,2025-03-08,Furniture,Online,East,52,27045,1406340,190925.25
2334,2025-07-02,Fashion,Retail,Central,484,17048,8251232,1812440.87
2335,2025-02-22,Electronics,Retail,North,182,5938,1080716,186239.66
2336,2024-06-05,Sports,Retail,South,77,46791,3602907,333187.2
2337,2024-05-21,Groceries,Mobile App,North,431,38724,16690044,3643609.16
2338,2025-06-26,Sports,Mobile App,North,467,47614,22235738,4167615.53
2339,2024-12-03,Electronics,Mobile App,South,55,2709,148995,22152.62
2340,2024-05-21,Sports,Online,North,208,7824,1627392,191953.28
2341,2025-02-12,Toys,Mobile App,North,449,5256,2359944,286804.09
2342,2024-07-20,Furniture,Retail,North,83,48203,4000849,459828.84
2343,2025-02-25,Fashion,Online,South,361,25590,9237990,1134782.38
2344,2025-04-01,Furniture,Mobile App,Central,178,28956,5154168,871665.61
2345,2024-09-14,Fashion,Online,Central,376,4707,1769832,312728.54
2346,2025-04-05,Furniture,Online,East,133,20001,2660133,269508.27
2347,2025-03-21,Toys,Retail,South,181,49860,9024660,748387.81
2348,2024-10-26,Beauty,Mobile App,Central,447,37922,16951134,1426767.0
2349,2025-07-07,Fashion,Online,Central,48,8092,388416,24476.3
2350,2024-01-24,Sports,Retail,South,138,44608,6155904,616625.21
2351,2024-03-11,Furniture,Mobile App,North,274,39490,10820260,1425040.82
2352,2025-05-21,Beauty,Mobile App,West,239,38266,9145574,1673173.77
2353,2024-10-06,Beauty,Online,West,224,38812,8693888,1003957.51
2354,2024-02-20,Beauty,Mobile App,Central,288,24040,6923520,655270.0
2355,2025-05-30,Sports,Retail,West,354,38697,13698738,2936959.23
2356,2024-03-25,Fashion,Retail,South,365,1074,392010,67164.82
2357,2024-04-07,Fashion,Retail,Central,188,20031,3765828,548098.86
2358,2025-05-30,Sports,Online,West,68,17734,1205912,201768.93
2359,2025-07-11,Groceries,Retail,Central,91,45135,4107285,902433.02
2360,2025-02-19,Beauty,Mobile App,North,449,25747,11560403,1574426.83
2361,2024-01-27,Furniture,Mobile App,West,225,49399,11114775,1592390.32
2362,2025-06-22,Fashion,Retail,North,121,24685,2986885,434581.78
2363,2024-01-07,Fashion,Online,Central,435,19255,8375925,1917748.21
2364,2025-02-20,Electronics,Online,East,35,16206,567210,104009.97
2365,2024-03-01,Fashion,Online,North,37,4214,155918,25296.21
2366,2024-08-26,Groceries,Online,North,406,38123,15477938,3505274.85
2367,2025-04-22,Toys,Retail,Central,36,35933,1293588,306751.29
2368,2025-06-10,Electronics,Retail,East,491,11946,5865486,1169843.3
2369,2024-11-06,Beauty,Mobile App,East,153,20565,3146445,172192.02
2370,2025-03-21,Sports,Online,East,223,39869,8890787,1454731.93
2371,2025-05-29,Beauty,Mobile App,South,44,35908,1579952,114793.72
2372,2025-05-16,Sports,Retail,Central,409,4817,1970153,454546.53
2373,2024-08-21,Sports,Retail,West,42,43128,1811376,324307.9
2374,2025-01-17,Electronics,Mobile App,South,211,46408,9792088,2268847.09
2375,2024-03-25,Sports,Retail,North,170,3330,566100,130060.37
2376,2024-10-19,Toys,Online,East,21,2591,54411,8107.99
2377,2025-03-27,Groceries,Mobile App,West,164,7836,1285104,177208.99
2378,2024-04-28,Fashion,Retail,Central,441,28260,12462660,2453798.99
2379,2025-06-10,Furniture,Retail,West,306,6608,2022048,120810.3
2380,2024-03-31,Electronics,Mobile App,Central,262,28664,7509968,1733654.78
2381,2024-02-16,Toys,Retail,West,278,19131,5318418,583705.49
2382,2024-12-24,Sports,Online,North,130,21898,2846740,676336.9
2383,2025-07-10,Sports,Retail,East,194,32762,6355828,1377902.58
2384,2024-04-07,Electronics,Mobile App,East,363,851,308913,36068.2
2385,2024-01-09,Beauty,Retail,Central,79,46487,3672473,372710.38
2386,2024-04-28,Sports,Retail,West,29,14784,428736,75354.67
2387,2024-11-12,Sports,Retail,West,314,47456,14901184,1010817.31
2388,2025-08-11,Furniture,Mobile App,East,355,2710,962050,85546.71
2389,2024-08-09,Fashion,Mobile App,South,116,603,69948,9459.65
2390,2025-02-07,Fashion,Retail,North,206,22397,4613782,339652.75
2391,2025-01-03,Electronics,Mobile App,South,292,41204,12031568,2863125.19
2392,2024-06-24,Electronics,Mobile App,North,132,20625,2722500,191290.03
2393,2025-08-20,Groceries,Mobile App,West,183,45317,8293011,652231.8
2394,2025-08-07,Beauty,Online,South,226,39362,8895812,1273894.85
2395,2025-01-12,Electronics,Retail,South,374,16703,6246922,431599.21
2396,2024-11-04,Beauty,Mobile App,North,179,46581,8337999,1053720.76
2397,2024-01-30,Electronics,Online,North,125,42047,5255875,367440.64
2398,2024-11-12,Toys,Mobile App,Central,191,15958,3047978,367213.81
2399,2024-09-15,Furniture,Online,South,261,34903,9109683,905010.62
2400,2024-10-14,Furniture,Online,North,324,29614,9594936,2062606.71
2401,2024-03-29,Groceries,Retail,South,101,912,92112,14151.17
2402,2024-09-13,Furniture,Retail,Central,167,18277,3052259,225791.13
2403,2025-07-10,Furniture,Online,Central,294,6342,1864548,363653.61
2404,2024-03-11,Fashion,Retail,South,143,32699,4675957,387299.79
2405,2025-05-25,Groceries,Online,South,190,14361,2728590,664091.2
2406,2024-04-30,Furniture,Online,East,391,19487,7619417,1417662.66
2407,2025-08-19,Sports,Retail,East,312,3225,1006200,184725.63
2408,2024-03-18,Sports,Online,West,140,45259,6336260,1305932.24
2409,2025-03-13,Furniture,Retail,East,483,13173,6362559,1269144.08
2410,2024-08-11,Fashion,Retail,South,446,10856,4841776,1115365.17
2411,2024-01-05,Electronics,Retail,South,134,37965,5087310,1143468.56
2412,2025-05-02,Groceries,Mobile App,East,352,31645,11139040,2218383.49
2413,2025-07-01,Electronics,Mobile App,South,327,34340,11229180,633035.21
2414,2025-07-10,Electronics,Online,South,130,4741,616330,62758.73
2415,2024-02-05,Beauty,Mobile App,Central,407,19893,8096451,1774318.84
2416,2024-12-18,Sports,Mobile App,Central,225,20040,4509000,978728.44
2417,2025-08-19,Fashion,Mobile App,North,89,27267,2426763,462220.96
2418,2025-05-23,Groceries,Mobile App,Central,250,13238,3309500,461422.92
2419,2025-01-31,Beauty,Online,West,477,31395,14975415,1401960.96
2420,2025-07-26,Groceries,Retail,North,316,23699,7488884,1690101.58
2421,2024-11-29,Electronics,Retail,North,412,10015,4126180,274873.73
2422,2025-01-06,Sports,Retail,East,61,39451,2406511,546649.95
2423,2024-09-04,Electronics,Retail,East,489,2408,1177512,105735.8
2424,2024-01-29,Fashion,Retail,East,426,5138,2188788,333435.56
2425,2025-08-04,Groceries,Retail,West,110,24847,2733170,290746.93
2426,2025-07-02,Electronics,Mobile App,West,104,33471,3480984,861306.55
2427,2024-06-05,Beauty,Online,East,334,19700,6579800,1487723.74
2428,2025-02-28,Sports,Mobile App,North,197,36872,7263784,1721958.6
2429,2024-10-03,Furniture,Mobile App,South,446,5123,2284858,163658.79
2430,2025-02-06,Toys,Online,West,137,42409,5810033,1338543.75
2431,2024-08-24,Toys,Mobile App,South,193,11840,2285120,125554.55
2432,2024-05-17,Electronics,Online,South,202,43710,8829420,1575367.79
2433,2024-12-04,Groceries,Retail,East,237,21974,5207838,878255.46
2434,2024-01-21,Groceries,Online,West,95,11036,1048420,98416.27
2435,2024-01-25,Groceries,Retail,South,137,2969,406753,59969.77
2436,2024-09-07,Toys,Online,Central,208,10162,2113696,140638.42
2437,2024-06-22,Furniture,Retail,North,226,31687,7161262,875754.2
2438,2025-08-21,Fashion,Retail,South,163,21309,3473367,736616.37
2439,2024-08-06,Toys,Online,Central,230,28343,6518890,644633.39
2440,2024-09-27,Groceries,Online,Central,264,1308,345312,68761.78
2441,2024-07-23,Electronics,Mobile App,South,187,28840,5393080,1101943.84
2442,2025-02-26,Groceries,Mobile App,North,437,41063,17944531,1818105.24
2443,2024-01-20,Fashion,Online,North,284,19795,5621780,339692.89
2444,2024-03-05,Fashion,Mobile App,East,116,31886,3698776,244342.3
2445,2025-01-21,Toys,Retail,North,137,9606,1316022,324443.59
2446,2025-08-05,Sports,Online,Central,456,6146,2802576,176554.45
2447,2025-01-12,Fashion,Mobile App,East,407,34031,13850617,875122.84
2448,2024-01-06,Furniture,Mobile App,West,310,6417,1989270,415824.69
2449,2024-05-01,Fashion,Online,East,416,30280,12596480,2944194.62
2450,2025-03-24,Sports,Online,Central,23,43462,999626,204884.28
2451,2024-04-27,Furniture,Retail,West,20,25107,502140,31008.78
2452,2025-06-16,Beauty,Retail,North,333,1257,418581,40804.38
2453,2024-11-03,Electronics,Retail,Central,497,18463,9176111,904950.9
2454,2024-10-20,Sports,Mobile App,East,12,11166,133992,31683.59
2455,2024-05-13,Furniture,Retail,West,242,7171,1735382,288235.15
2456,2024-09-22,Toys,Online,North,111,11782,1307802,258495.09
2457,2024-03-05,Electronics,Online,East,299,31087,9295013,783651.21
2458,2024-11-01,Sports,Online,South,363,32805,11908215,1113450.81
2459,2025-01-06,Furniture,Online,South,410,4593,1883130,311398.58
2460,2024-12-28,Fashion,Online,North,175,32065,5611375,1090134.92
2461,2024-10-17,Fashion,Retail,North,309,10854,3353886,542517.36
2462,2025-01-10,Furniture,Mobile App,West,242,41229,9977418,2049323.46
2463,2025-04-30,Fashion,Online,West,302,4451,1344202,223080.56
2464,2024-03-14,Beauty,Retail,East,361,38801,14007161,867520.91
2465,2024-10-03,Toys,Mobile App,Central,233,18017,4197961,240849.8
2466,2024-12-30,Electronics,Mobile App,North,320,9508,3042560,544517.27
2467,2025-07-19,Groceries,Online,West,39,23053,899067,220627.78
2468,2024-09-25,Beauty,Mobile App,Central,165,46732,7710780,1354394.78
2469,2024-04-02,Toys,Mobile App,East,200,41178,8235600,503155.98
2470,2024-07-10,Sports,Retail,Central,60,38001,2280060,220533.11
2471,2025-06-27,Sports,Retail,West,433,16902,7318566,1238295.82
2472,2025-06-23,Furniture,Mobile App,East,434,3984,1729056,133809.04
2473,2024-02-21,Fashion,Online,West,346,20481,7086426,436534.85
2474,2025-02-24,Fashion,Mobile App,South,407,49853,20290171,1362064.13
2475,2025-03-31,Fashion,Online,East,165,49281,8131365,891164.15
2476,2024-06-19,Electronics,Online,North,369,46888,17301672,2555671.61
2477,2024-12-07,Fashion,Mobile App,Central,57,20256,1154592,61529.4
2478,2024-04-09,Electronics,Online,West,179,11050,1977950,251056.96
2479,2024-10-01,Sports,Retail,West,499,45002,22455998,5110058.17
2480,2024-11-19,Electronics,Online,North,169,1607,271583,39537.15
2481,2024-04-13,Toys,Retail,East,6,48888,293328,60083.74
2482,2024-05-20,Fashion,Online,North,498,153,76194,7585.38
2483,2024-03-07,Fashion,Retail,North,79,25301,1998779,445312.24
2484,2025-07-29,Groceries,Retail,East,277,29573,8191721,1662847.62
2485,2025-03-15,Electronics,Online,East,223,49563,11052549,1564625.48
2486,2025-07-28,Fashion,Online,Central,202,41967,8477334,1820217.77
2487,2024-03-25,Toys,Retail,South,13,43189,561457,99435.77
2488,2024-01-06,Toys,Mobile App,Central,95,17073,1621935,103505.8
2489,2024-10-07,Toys,Retail,West,332,46281,15365292,3722897.23
2490,2024-08-21,Furniture,Online,Central,103,39367,4054801,423762.61
2491,2025-07-28,Fashion,Mobile App,South,283,20639,5840837,489084.92
2492,2024-09-05,Groceries,Online,South,323,5318,1717714,242957.32
2493,2025-01-30,Beauty,Online,East,372,21656,8056032,1994768.24
2494,2025-04-10,Sports,Online,East,83,47400,3934200,669127.84
2495,2024-12-28,Toys,Retail,West,56,5512,308672,57531.64
2496,2025-07-28,Electronics,Online,South,307,1650,506550,88459.54
2497,2024-08-19,Furniture,Mobile App,North,153,9055,1385415,283730.6
2498,2025-03-17,Groceries,Mobile App,North,123,4263,524349,33746.79
2499,2025-01-25,Furniture,Retail,South,243,14450,3511350,546633.41
2500,2025-06-18,Beauty,Mobile App,West,124,37575,4659300,871164.98
2501,2025-01-04,Sports,Online,East,288,22933,6604704,454621.61
2502,2024-11-12,Electronics,Retail,West,152,14974,2276048,159397.6
2503,2024-04-07,Electronics,Mobile App,North,334,12258,4094172,661011.39
2504,2025-03-16,Sports,Mobile App,North,351,48688,17089488,3288037.1
2505,2025-04-12,Beauty,Retail,North,205,19872,4073760,333811.23
2506,2024-07-08,Electronics,Online,North,486,31418,15269148,2331567.84
2507,2025-06-01,Electronics,Online,North,63,45931,2893653,295093.98
2508,2025-03-24,Fashion,Mobile App,South,242,22976,5560192,568680.08
2509,2025-04-23,Sports,Mobile App,East,117,10609,1241253,97907.83
2510,2024-03-08,Toys,Mobile App,Central,350,7777,2721950,267528.48
2511,2025-06-29,Fashion,Mobile App,North,180,30180,5432400,458484.49
2512,2024-03-18,Furniture,Online,West,63,4895,308385,51594.99
2513,2025-01-03,Groceries,Online,West,97,39476,3829172,586487.98
2514,2025-06-13,Furniture,Retail,Central,296,22861,6766856,843376.2
2515,2024-03-09,Sports,Mobile App,West,473,38875,18387875,3413765.41
2516,2024-08-20,Groceries,Online,South,53,13652,723556,43563.96
2517,2024-09-24,Sports,Retail,North,88,306,26928,6463.97
2518,2024-01-05,Fashion,Online,Central,201,47175,9482175,1105040.97
2519,2024-08-27,Toys,Online,East,113,42676,4822388,998773.1
2520,2024-04-25,Electronics,Retail,South,292,3292,961264,206907.25
2521,2025-03-12,Furniture,Retail,Central,241,1049,252809,39537.03
2522,2024-08-12,Electronics,Mobile App,South,129,29014,3742806,272565.53
2523,2024-01-12,Electronics,Mobile App,Central,166,16785,2786310,515870.79
2524,2024-06-19,Groceries,Retail,East,323,37733,12187759,1093138.41
2525,2024-08-17,Groceries,Mobile App,Central,106,16612,1760872,217205.74
2526,2025-05-30,Groceries,Retail,South,230,6290,1446700,293667.05
2527,2024-05-28,Sports,Online,North,499,14409,7190091,1733433.54
2528,2024-02-08,Sports,Retail,East,379,48655,18440245,3663910.01
2529,2025-08-09,Beauty,Mobile App,Central,294,43406,12761364,2867466.7
2530,2024-09-05,Furniture,Mobile App,South,477,15867,7568559,1552513.87
2531,2025-01-08,Groceries,Retail,Central,370,19434,7190580,1168677.05
2532,2024-03-04,Sports,Mobile App,North,52,25469,1324388,130564.56
2533,2024-09-28,Toys,Mobile App,East,181,35041,6342421,974496.98
2534,2024-01-28,Beauty,Online,East,270,44247,11946690,1940965.12
2535,2024-04-23,Furniture,Online,East,365,2885,1053025,197413.48
2536,2024-02-26,Fashion,Retail,West,281,48401,13600681,1056988.92
2537,2024-01-19,Beauty,Online,West,111,32622,3621042,793454.87
2538,2024-09-14,Groceries,Retail,East,96,11249,1079904,123288.5
2539,2025-08-23,Fashion,Mobile App,North,9,9146,82314,19563.11
2540,2025-06-09,Fashion,Retail,South,282,2572,725304,42224.6
2541,2024-12-12,Groceries,Online,North,478,17566,8396548,1614255.62
2542,2025-05-10,Furniture,Mobile App,Central,154,42166,6493564,790507.49
2543,2025-06-01,Furniture,Mobile App,East,473,36598,17310854,2386863.68
2544,2025-04-26,Fashion,Mobile App,South,499,8959,4470541,284423.77
2545,2025-06-23,Electronics,Retail,East,220,463,101860,6480.13
2546,2024-06-18,Groceries,Online,Central,219,15018,3288942,186988.11
2547,2024-01-03,Furniture,Mobile App,South,284,45971,13055764,2663462.94
2548,2025-05-29,Electronics,Mobile App,East,15,23315,349725,65343.9
2549,2025-01-14,Toys,Mobile App,South,403,18680,7528040,1462456.74
2550,2024-06-18,Sports,Mobile App,Central,103,35361,3642183,462117.67
2551,2024-07-08,Sports,Retail,Central,445,25963,11553535,1950923.96
2552,2025-03-16,Electronics,Retail,East,335,20699,6934165,511572.97
2553,2025-06-29,Furniture,Retail,North,278,49651,13802978,1039835.43
2554,2025-01-11,Toys,Mobile App,North,426,12691,5406366,720198.4
2555,2024-06-03,Electronics,Retail,Central,195,27665,5394675,969320.05
2556,2024-09-13,Beauty,Retail,South,215,17043,3664245,911556.88
2557,2024-03-14,Groceries,Online,West,336,33872,11380992,1517315.31
2558,2025-08-16,Toys,Mobile App,North,357,12838,4583166,973738.67
2559,2025-03-25,Groceries,Online,South,179,17838,3193002,273900.7
2560,2025-07-03,Fashion,Retail,South,108,7683,829764,127630.49
2561,2024-10-16,Beauty,Retail,North,122,6569,801418,90002.63
2562,2024-02-10,Groceries,Online,South,449,5491,2465459,327637.33
2563,2025-03-03,Furniture,Mobile App,East,471,21361,10061031,1235371.68
2564,2024-02-14,Toys,Online,West,306,38510,11784060,2183498.93
2565,2024-08-26,Electronics,Retail,North,307,49598,15226586,2114934.32
2566,2025-05-14,Beauty,Mobile App,North,319,1272,405768,47985.81
2567,2024-02-20,Sports,Retail,North,486,22828,11094408,2354589.97
2568,2024-05-05,Groceries,Mobile App,South,429,35402,15187458,3672742.55
2569,2025-08-15,Groceries,Retail,North,486,12154,5906844,765611.46
2570,2025-06-09,Fashion,Online,East,443,8049,3565707,514888.79
2571,2024-11-11,Electronics,Retail,Central,166,12260,2035160,196320.16
2572,2024-01-20,Furniture,Online,North,285,6816,1942560,176159.01
2573,2025-01-06,Groceries,Mobile App,Central,260,43817,11392420,2528232.14
2574,2025-06-26,Furniture,Retail,Central,332,20331,6749892,1130080.87
2575,2024-11-08,Beauty,Retail,East,75,42053,3153975,651619.53
2576,2025-02-04,Beauty,Mobile App,Central,50,27737,1386850,219497.45
2577,2025-02-14,Toys,Retail,Central,40,3231,129240,21210.23
2578,2024-04-01,Sports,Retail,East,310,21218,6577580,439296.54
2579,2024-05-31,Toys,Retail,South,285,35678,10168230,1847731.37
2580,2024-02-06,Electronics,Mobile App,North,43,41265,1774395,100499.97
2581,2025-07-12,Toys,Mobile App,North,450,34656,15595200,1734696.8
2582,2024-05-17,Beauty,Mobile App,North,403,20213,8145839,1863760.32
2583,2024-03-13,Beauty,Online,South,120,16403,1968360,338179.16
2584,2024-06-20,Fashion,Mobile App,East,277,2102,582254,43537.67
2585,2024-04-20,Sports,Online,South,342,20542,7025364,706016.32
2586,2024-09-11,Toys,Online,North,363,6760,2453880,293170.61
2587,2024-09-09,Toys,Retail,East,53,13044,691332,80190.3
2588,2025-01-28,Fashion,Mobile App,West,164,23121,3791844,827531.31
2589,2024-05-22,Fashion,Online,South,256,28355,7258880,457705.13
2590,2024-12-23,Beauty,Retail,North,377,25360,9560720,2154259.24
2591,2024-01-13,Beauty,Retail,South,324,19837,6427188,1226058.46
2592,2024-05-05,Toys,Online,Central,215,32556,6999540,1723437.72
2593,2025-07-28,Fashion,Retail,West,487,31739,15456893,1033814.84
2594,2024-01-18,Fashion,Retail,North,48,6823,327504,80605.1
2595,2024-02-24,Furniture,Online,West,499,36084,18005916,3729449.63
2596,2024-09-21,Toys,Mobile App,South,331,30120,9969720,1811818.23
2597,2024-09-16,Fashion,Mobile App,East,407,19670,8005690,913551.0
2598,2024-08-07,Sports,Mobile App,West,308,21212,6533296,640291.22
2599,2025-07-15,Electronics,Retail,South,37,37155,1374735,145891.47
2600,2024-04-17,Furniture,Online,East,222,10067,2234874,183051.38
